"Event_ID","Company_name","Country","Currency","Ticker","Stock_exchange","Market_index","Event_date","Event_start","Event_end","Estimation_start","Estimation_end","Estimation_dates","FX_weighted","FX_weighted_pct_change","Market_return","World_return","Stock_return","Relative_trading_day"
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-10-26,86.7134907190448,0.0568473115223082,-0.00765496173410278,-0.0112369278275393,-0.0225564984497404,-122
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-10-27,86.7837845044954,0.081064416698797,-0.0127070166080258,-0.00327257603175539,0,-121
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-10-30,86.2292947274066,-0.638932469072108,-0.0030434561145634,0.00937045889626257,0.0384616284533814,-120
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-10-31,86.7930049998791,0.653734063643334,-0.00698683103693039,0.00399986945122362,-0.00740734899295483,-119
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-01,86.5111100687858,-0.324789919526001,-0.00326165651724911,0.0104275776379568,0.00746262727760439,-118
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-02,85.7184199411192,-0.916287083862771,-0.00753281086671581,0.0196819291579239,0.00740744287332427,-117
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-03,84.3390422209647,-1.60919639104644,-0.00234516783971498,0.0109551103398713,0,-116
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-06,83.8483027488383,-0.581865123439092,0.00150071172091238,0.00195575282613214,-0.00735297612274611,-115
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-07,84.1650830316261,0.377801663722022,0.00866635866993746,-0.000709480037654418,-0.0222221408592353,-114
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-08,84.4316651556575,0.316737196030858,0.0178344324720854,0.000353260210778586,-0.00757579321731982,-113
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-09,84.9428482041047,0.605439970305871,0.00674366468557931,-0.00326477196796848,0.00763362397404597,-112
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-10,84.9361039227832,-0.00793978712045809,0.0127980055616912,0.00756517933434765,-0.00757579321731982,-111
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-13,85.0519653221805,0.136410070684016,-0.00331758015561358,0.00133758049614572,0,-110
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-14,84.1675062981145,-1.0399042758338,-0.00646479909763676,0.0202159303734715,0.00763362397404597,-109
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-15,84.2477620886011,0.0953524632206479,0.00415736281868487,0.00399209005993194,0.0151514904206352,-108
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-16,83.5446032336528,-0.83463208697324,-0.00511356837053458,-0.000736087443154909,0.0149253491361724,-107
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-17,83.5832634426214,0.0462749327571247,-0.0042520914868406,0.004100235452405,-0.0147058590554229,-106
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-20,83.0946044224587,-0.584637402316981,0.00723427233136483,0.00659589506865561,0,-105
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-21,83.4733052562889,0.455746599267552,0.0160704824366703,-0.00166728787838457,-0.0149253491361738,-104
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-22,83.8280553200918,0.424986242863773,-0.0107435672483713,0.00163007063639435,0,-103
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-23,83.8415755093212,0.0161284777248398,-0.00479927200653213,0.00132456502349591,0,-102
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-24,83.9793163792022,0.164287072427076,0.00272793073614761,0.0021437545284738,0,-101
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-27,83.6213023105715,-0.426312196939212,-0.00384029922926328,-0.00238790921965126,0,-100
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-28,82.9678117929286,-0.781488089262026,0.000481887997764255,0.001522611444852,-0.0151516824486489,-99
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-29,83.1113207243653,0.172969406249789,0.00158642052677767,0.000451441792223806,-0.00769224769774657,-98
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-11-30,83.7031857305438,0.712135243454225,0.0021184319670489,0.00321838927911407,0.0387597782685329,-97
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-01,83.2699436508566,-0.51759329815936,-0.00494415415985044,0.00564553202607452,-0.00746272185856945,-96
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-04,84.1292274947794,1.03192557392107,0.00731369091745168,-0.00464037886013078,-0.00751873752447715,-95
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-05,84.2745847526608,0.172778548204808,-0.000128143748809659,-0.00111346432784102,-0.00757579321731982,-94
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-06,84.4262620594666,0.179979892218902,0.00838915124146268,-0.000740931854115738,0.00763362397404597,-93
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-07,84.0509823582955,-0.4445058824312,0.00329296923267016,0.00545187323318916,0,-92
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-08,84.3320120122473,0.334356180102529,2.63910038345489e-05,0.00321322161681681,0,-91
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-11,84.3874356332661,0.0657207384198784,-0.000951810419069259,0.00302243691770506,-0.0151516824486489,-90
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-12,84.0976671543028,-0.343378699434098,0.00937748470325324,0.00360552541862702,0.0153847878689795,-89
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-13,82.9788391432037,-1.33039125692552,0.00288917249458941,0.0109667996766033,-0.030303076855275,-88
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-14,82.6014263558335,-0.454830160637495,-8.43726976909858e-05,0.00896784346098777,0.00781243811596741,-87
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-15,83.2391757950058,0.772080419561993,-0.00401630531227492,-0.000878905937888516,-0.0155038523592707,-86
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-18,83.4040646177767,0.198090407787014,-0.00584219182197948,0.00166659202722848,-0.00787405346548522,-85
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-19,83.3216016045658,-0.0988716959884662,0.00818707182378692,0.00702253021859589,-0.023809437592853,-84
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-20,83.4785548761596,0.188370444844237,0.00671937482190727,-0.0100052642594837,0,-83
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-21,82.9502799899556,-0.63282706197748,-0.00023197678847166,0.00746366667841212,0.00813001679645723,-82
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-22,83.0637421915016,0.136783385854509,0.00127963152153199,0.00227974398188925,0.016129007530208,-81
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-25,82.9477977978091,-0.139584842475821,NA,7.29635245822246e-05,NA,-80
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-26,82.9175618935172,-0.0364517263804556,NA,0.00322284923980736,NA,-79
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-27,82.7956797198803,-0.146991989216278,0.00453005539136265,0.00411047697342419,0.00793654625502861,-78
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-28,82.5207270750543,-0.332085738961634,-0.00323395054130165,0.000755750791176638,0.00787405346548522,-77
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2023-12-29,82.7613112992166,0.291543994690625,0.00416155719442482,-0.00279101965041467,-0.00781253713041921,-76
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-01,82.7213203891992,-0.048320778621767,NA,2.20877324734359e-05,NA,-75
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-02,83.7239543036645,1.21206227094533,0.000553836045610678,-0.00751912913149797,NA,-74
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-03,83.7586865677732,0.0414842614608194,0.0037818784418317,-0.00945501713602642,0.0157480071368736,-73
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-04,84.0883633518345,0.393603096670515,0.0077279223320258,-0.000500693267601277,0,-72
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-05,84.1153403923552,0.0320817761761119,0.000153798047019673,0.00206478876857677,0.00775187705618522,-71
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-08,83.9488963721836,-0.197875939626731,-0.00342891417434623,0.0105974908269375,-0.0153844953954913,-70
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-09,84.4062769049913,0.544832097351175,0.0024705608548244,-0.00210868779371011,0.00781243811596741,-69
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-10,84.4540031283753,0.0565434528496832,-0.000903979978076659,0.00461713966132508,0,-68
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-11,84.1724554313595,-0.333374010214595,-0.00111163316446038,-0.00132215720385888,-0.00775187705618339,-67
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-12,84.0895595687481,-0.0984833603660214,0.00928556455584882,0.00348080017229796,0.00781243811596741,-66
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-15,84.5196960646215,0.511521879861632,-0.00633126737636972,-0.00100053340740018,-0.0155038523592707,-65
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-16,85.6037537235039,1.28260950921252,0.00285656023246731,-0.00603448820589292,0.00787405346548522,-64
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-17,86.0017358468148,0.464911999766259,0.00468439433297572,-0.00813721376714851,0.00781243811596741,-63
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-18,85.7323336442337,-0.313252052331732,-0.00720254403873738,0.00729384317596229,-0.00775187705618339,-62
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-19,85.4555813428489,-0.322809714399314,-0.000181773394830451,0.0102316110969713,0.00781243811596741,-61
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-22,85.7181268661446,0.307230398728893,-0.000316886929985792,0.00432706842688696,0.00775187705618522,-60
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-23,85.7103159782331,-0.00911229421016935,-0.00678590944358945,0.000564422564359908,-0.00769224769774657,-59
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-24,85.329050650413,-0.44483015080355,-0.00180625266317457,0.00396439875897085,0,-58
3,"Air New Zealand","New Zealand","NZD","AIRNZ","New Zealand Stock Exchange","S&PNZX",2024-04-15,2024-04-13,2024-04-16,2023-10-08,2024-04-19,2024-01-25,85.5475895954504,0.256113179944698,0.0016183684822739,0.00273758798832545,0,-57
